1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,MAX-SEC,SEC-TRD,TRD-FRT,Label2,Label1,rejection_pre,recognition
9488.871939,8701.168321,8329.432745999999,8404.979978,8604.687820000001,8474.758319,8980.851487,9008.115854000001,8286.054011,8473.18927,8644.795149,8152.779939,8295.796611,8357.461686,8539.077763,8404.891834,8364.987556,8400.962537000001,8682.393328,8405.021191,8806.910219,8766.663875,8503.072653,8591.647382,8769.369867,8806.97738,480.756085,27.264367,173.874107,1,1.0,1,1
10841.72484,9262.367842,9217.615006999999,9494.601684000001,9804.501645999999,9325.442108,9813.652278,9972.757801,9411.146329000001,9447.022922,9459.343831,9419.787577,9280.662799,9268.627770000001,9230.899691,8547.312859,9454.477876,9205.977573,9578.700307,9598.696832,9964.179688,9558.265304,9488.312195999999,9239.911607,9359.778482,9374.390790000001,868.96704,8.578113,150.52741,1,1.0,1,1
9333.995324,8710.619411,8295.54703,8579.039258,8636.516098,8425.199084,8799.30978,8897.068082,8516.702112,8553.604256,8429.859353,8241.518989,8163.169428,8513.115715,8551.16078,8299.598233,8452.607452,8499.472265999999,8754.568748,8315.884914,8658.699073,8608.90368,8555.374262000001,8438.787757,8266.077426,8405.359587,436.927242,97.758302,44.741032000000004,1,1.0,1,1
10769.02769,9852.787769,9434.041521,9722.845365000001,10071.61156,9904.06705,10023.67966,10047.170740000001,9882.235468,9775.271392,9688.592071,9387.338709,9843.635679,9482.6457,9821.313862,9481.057122,9562.508637,9672.928904999999,9807.758098999999,10193.72875,10429.746959999999,9896.52535,9489.026816,9675.599956,9791.718945,9717.705006999999,339.280723,236.018217,122.117182,1,1.0,1,1
8591.233511,7995.830904,7780.938578,7907.320025,7851.114087000001,7698.703595,8012.196104000001,7994.488975,7650.943709,7989.392634999999,7738.5492189999995,7527.959140999999,7843.1881140000005,7863.771196,7754.233387,7641.100015000001,7609.2100359999995,7698.807870999999,7916.2785269999995,7822.123661,8108.099031000001,7924.538783,7631.0434,7442.431917,7572.650169,8016.742883,483.13448,91.356148,4.546779,1,1.0,1,1
8152.477167,7360.123126,7347.7370200000005,7309.478025,7602.492888,7152.710695000001,7671.005534999999,7681.938646,7191.747909000001,7393.998841,7276.233704,7081.9713489999995,7172.653551,7007.599153,7317.714939,7057.2303409999995,7129.1879739999995,7187.883156999999,7415.833651999999,7216.2916700000005,7561.471487999999,7463.792208,7434.019807,7059.25353,7137.414361,7371.70679,470.538521,10.933111,68.512647,1,1.0,1,1
5858.893607,5426.686989,5349.150332,5276.42706,5277.642931,5109.238179,5610.340835,5558.416265999999,5187.794357,5336.501196,5494.2244359999995,4995.889085,5226.546806,5230.865793,5240.156986999999,5066.531747999999,5263.121977000001,5326.766545,5536.572699,5040.773997,5509.361518,5367.420695000001,5438.278872999999,5373.368308,5208.699918,5382.152508,248.55277200000003,51.924569,21.843567,1,1.0,1,1
9400.336775,8688.1637,8412.549329000001,8643.936296,8314.189674,8578.122419,8654.980979,8885.744646,8472.038804,8659.736758,8601.67946,8319.709537,8576.67129,8263.851863,8422.728297,8267.23164,8501.273406999999,8402.591731999999,8811.70514,8262.921629999999,8837.119553,8778.636358,8830.247511,8434.601052,8320.035715,8739.307138,514.592129,48.625093,6.8720419999999995,1,1.0,1,1
12871.39508,12346.64006,11850.518970000001,12078.12203,12191.2087,12191.75671,12516.79247,12361.72501,12374.12537,12290.39893,12214.62249,11993.11528,11823.72984,12158.05597,12097.95621,11945.3338,11933.55906,11872.32259,12296.48134,12049.1364,12443.417609999999,12455.44178,12055.04716,12171.73016,12206.80666,11922.18605,354.602612,61.35069,12.024169,1,1.0,1,1
4299.413691,4147.884504,4240.034393,3999.1888329999997,3866.218964,3825.726971,4217.828289,4109.739374,3899.198095,4063.5696329999996,4011.712576,3516.057756,3824.9739090000003,3899.0404729999996,3792.660357,3816.951682,3930.63434,3928.152517,4178.680354,3778.5835079999997,4069.7346409999996,3960.747346,3948.765975,3823.0946299999996,3897.783793,4073.169193,59.379298,22.206104,39.147935,1,1.0,0,1
8331.275667,7360.289637000001,7266.524459,7354.1753069999995,7616.374893000001,7305.729081999999,7641.746479,7802.844025,7394.048572,7427.796041,7229.195013,6967.984449,7208.032071,7460.916284,7462.955259,7028.587834,6991.972505,7364.346006999999,7402.153459,7267.417151000001,7629.905203,7468.7994,7231.708328,7077.207498999999,7245.974547,7429.99164,528.431642,161.097546,11.841275999999999,1,1.0,1,1
8465.414575,7906.786351999999,7838.1666620000005,7866.311978,7780.583015,7771.482787999999,8034.431125,8082.608812,7873.6599049999995,7981.548503,7706.245241,7458.028694,7614.624972,7776.974212,7667.635542,7625.088165000001,7439.57037,7643.199248000001,7917.423174,7644.992727,8135.893242,7990.734211,7815.423835,7711.438387,7479.1769,8101.867934999999,329.521333,34.025307,19.259123000000002,1,1.0,1,1
8700.352585999999,7738.550539,7590.575256,7590.289347,7980.106531,7609.476422,7963.091641,8126.3857530000005,7532.266814,7755.673656999999,7446.266457,7290.955795,7698.708537,7651.355503,7625.236358,7343.653497,7375.977272,7459.736536,7564.283039,7719.9449,8317.675697,7808.134808,7808.636390000001,7314.951754000001,7583.789153,7660.631111,382.676889,191.289944,146.279222,1,1.0,1,1
8684.976705,7732.460295999999,7519.201586,7663.9626260000005,7776.074213,7520.180015000001,7972.654875,8256.990447,7478.6811959999995,7681.689379,7805.810959,7196.530605,7568.089137000001,7533.4297,7721.024957,7490.637693000001,7732.828581999999,7540.5348269999995,7862.7552049999995,7549.724340000001,7865.194834999999,7686.766879000001,7780.004261,7568.877895999999,7521.251265999999,7963.580327,427.986258,284.335572,9.074548,1,1.0,1,1
10807.81337,10209.763509999999,9906.47936,10008.03792,10011.68467,9855.988422,10214.755990000001,10493.23754,10012.23871,10289.7349,10139.87633,9833.571278,9911.1854,9952.104233,9925.448120000001,9751.446146,9941.081064,9968.793215,10255.27604,9821.985278,9947.117672,10149.83085,10170.86058,9930.65826,9696.101595999999,10143.17426,314.575822,203.502645,34.458855,1,1.0,1,1
10632.42863,9778.680951999999,9434.567076000001,9669.153704999999,9859.423648,9207.199928,10053.485920000001,10135.153559999999,9487.863233,9815.971144,9812.063258,9266.194755,9428.799497,9498.14149,9663.178086,9275.00682,9689.212528,9714.324569,10075.30969,9453.575544,9998.128843999999,9735.51517,9679.203509,9783.619576000001,9604.468205,9708.554583,497.27507,59.843875,21.823773000000003,1,1.0,1,1
