5882.579316,5376.225454,5268.484464,5342.955645,5380.427051,5307.889138,5413.943717,5436.614657,5306.771442,5167.105536,5246.287522,4943.848307,5100.144342,5485.436734,5299.988706,4824.753161,5138.801255,5180.470888,5428.108152,5234.566454,5287.545742,5406.772500,5534.542085,5071.948924,4929.419116,5225.685549,
5716.708693,5054.105231,4953.755048,4939.194337,4858.098468,4698.675201,5024.582454,5245.544698,4837.098337,4937.342577,4779.035548,4378.202388,4522.434696,4897.217061,4785.672407,4536.627318,4724.207623,4897.964204,5128.779050,4674.573798,5018.865089,5055.701291,5032.294180,4605.912205,4624.576469,4939.902285,
5018.746500,4329.105123,4311.840148,4275.952045,4346.651963,4503.789735,4564.358584,4428.422663,4418.818664,4242.092794,4234.722477,3949.209012,4092.476780,4313.530474,4277.031583,3961.620598,4072.111015,4223.707742,4451.526624,4202.264378,4548.108425,4510.396634,4590.478840,4018.196406,3997.328382,4277.976320,
6955.031468,5740.450665,5688.421785,5764.378582,6014.427168,5718.095850,5887.198910,6237.574310,5907.730305,5894.535267,5821.132846,5294.775142,5476.650122,5589.422417,5828.109812,5593.462565,5605.182017,5598.085607,6000.118030,5933.861709,6333.058823,5894.617029,6121.573538,5609.902645,5451.237648,5462.338866,
6591.109360,5605.791663,5214.500192,5342.680127,5516.219112,5320.647288,5532.719848,6034.997131,5360.610191,5208.629088,5407.421572,5112.429687,4970.311353,5325.012904,5280.792162,4851.262106,5119.042683,5223.551145,5462.299388,5413.060507,5667.642579,5722.630642,5291.377689,5251.999227,5097.034697,5411.507438,
9856.146278,8273.422084,7890.756015,8044.962197,8629.260093,8073.643824,8391.721713,8950.501604,8167.051480,7946.057978,8282.157404,7898.623604,7851.532088,7942.932457,8189.140071,7941.983769,7896.871262,7953.727700,8330.934209,8269.524763,8512.153969,8349.531970,8213.560793,8028.667070,8083.051287,8184.064588,
6440.687369,5319.685685,5143.721019,5119.328503,5418.910434,4992.212868,5179.971329,5976.747737,5157.897982,4887.773818,5176.527669,4825.778320,4756.568946,4825.561150,5315.873081,4860.973324,5019.689176,5145.027782,5246.625328,5327.623392,5408.629973,5368.967189,5101.560527,5127.853749,5199.860045,5213.907693,
6737.306470,5531.488150,5234.464072,5278.418894,5549.013522,5456.859886,5645.543141,5923.347428,5490.971482,5265.623750,5584.426129,4989.620858,5246.006091,5243.730850,5436.587593,5050.063332,5260.598817,5267.794617,5540.905685,5629.368871,6052.877285,5581.592163,5425.367126,5301.555195,5478.147699,5397.707461,
8525.178285,7017.251812,6888.911367,6785.023344,7286.016561,6686.376109,7078.018529,7784.903889,6912.918610,6666.284395,6813.107810,6655.287420,6640.827311,6719.093695,6944.294281,6388.661251,6698.535123,6828.397734,7225.336128,7118.974866,7364.672357,7148.468100,7183.044514,6697.027381,6802.205206,6904.598152,
5448.088348,5089.156000,5137.596459,5121.312150,4983.370333,4908.488092,5145.254329,4995.913199,4814.934894,4909.297025,4931.742400,4612.501806,4759.882332,5259.486396,4985.514219,4582.241238,4785.574286,4884.493422,4993.186174,4962.444757,5005.311194,5135.174166,5284.429912,4764.615416,4689.374411,4906.854111,
6997.356508,5859.782548,5426.926879,5630.120040,5939.161835,5565.009147,5808.340634,6335.004565,5736.064605,5558.512104,5690.478396,5415.528053,5416.624951,5375.181611,5594.152269,5336.197521,5451.675874,5489.341376,5745.478173,5907.027595,6003.169841,5677.696304,5628.477221,5388.555239,5575.621766,5769.465456,
6264.824370,5304.332886,4876.780538,4979.232288,5313.658362,5058.397758,5368.374920,5664.049408,5032.252928,4967.383062,5165.797111,4785.167598,4818.475529,5035.089329,5149.439354,4633.037860,4902.295795,5065.291394,5233.931149,4990.179128,5340.290472,5287.056495,5231.937574,4887.033021,4847.339535,5078.679508,
6167.646947,4878.820100,5004.479369,4764.175077,5144.189729,4875.542357,5069.966470,5362.800649,4957.232187,4756.873148,4729.844505,4549.180141,4854.841553,4682.422103,4932.464823,4398.340273,4681.091531,4904.653375,4835.875742,4858.851288,5218.362263,5068.284782,4810.767514,4580.782076,4525.121980,4892.366132,
6060.125158,4810.178853,4348.469524,4317.067685,4703.257790,4404.573455,4620.757096,5275.949731,4462.955613,4368.210003,4507.489785,4042.356268,4306.205373,4545.781174,4400.182682,4096.618803,4191.129754,4438.452590,4705.185637,4566.352616,4767.127318,4645.315099,4543.471797,4295.942558,4368.445229,4455.071871,
5596.551985,4897.143660,4602.339644,4677.195425,4783.608644,4835.672308,4826.230108,4886.717587,4690.697119,4638.476306,4627.721870,4378.197372,4537.439594,4786.993661,4532.540316,4224.946860,4518.350936,4698.274693,4896.521914,4753.469515,4945.542456,4837.814224,4938.295566,4578.641116,4583.359460,4547.794046,
5068.232774,4151.972243,4021.793599,4235.272110,4067.861633,3858.431868,4185.382078,4571.059063,4260.106413,4119.125699,4063.442843,3864.569472,3931.342425,3761.975415,3863.136380,3676.652199,4085.111981,3845.921981,4289.075628,3890.441892,4416.081430,4357.885289,4181.124702,4039.120223,3994.833679,4194.729624,
5457.686979,4480.007294,4275.643774,4208.357701,4444.107955,4249.953460,4671.060792,4814.783962,4181.796011,4177.167183,4223.163752,3773.409419,3968.817944,4620.626274,4603.509901,4062.217487,4179.733707,4221.890501,4516.973350,4187.575902,4481.548085,4367.687522,4724.026005,4057.708802,3969.343380,4417.273014,
5961.899795,4766.385975,4546.463001,4539.916908,5049.529786,4868.033347,4904.612429,5032.858577,4883.747677,4686.846939,4594.485778,4636.831225,4514.729267,4526.206105,4796.083308,4473.873022,4573.983024,4670.143215,4786.479101,4798.032478,5419.454502,4787.697694,4777.277373,4548.253441,4786.666602,4720.563864,
4078.780919,3657.709080,3470.421495,3333.837432,3373.540324,3144.151179,3655.874746,3502.810350,3416.651824,3428.193749,3448.726245,2923.074055,3107.143020,3564.639008,3364.329794,3122.260528,3296.867440,3413.821693,3780.188751,3319.317666,3447.268050,3436.318926,3786.188391,3225.757979,3057.406843,3493.137395,
13111.401058,11541.293062,11128.065152,11571.525878,11738.879051,11458.835707,11906.744065,12607.480159,11476.557047,11473.725077,11962.632385,11161.172581,10979.480328,10817.788464,11513.139615,11056.000351,11537.844927,11206.914320,11664.671877,11417.445698,11692.971813,12002.707989,11531.360192,11474.641982,11376.557076,11567.200171,
8510.816963,7117.929902,6786.909147,6929.515526,7295.101382,6908.190051,7339.545702,7743.909615,7066.986226,6823.001434,7032.124472,6623.540246,6724.820893,6750.174000,7084.497207,6682.205438,6778.178327,6735.211410,7233.338916,7275.640082,7648.441694,7188.699280,7131.954241,6782.561504,6987.139247,6899.382224,
6875.724247,5836.786319,5499.839784,5573.582323,5851.006680,5496.064961,5820.532491,6209.746203,5665.427998,5492.886837,5592.726276,5360.291686,5126.306088,5573.557958,5682.544694,5191.619677,5400.638419,5544.886739,5764.837744,5578.159572,5875.409123,5771.107542,5865.954344,5288.185878,5268.282911,5516.545145,
4780.479713,4268.591029,3969.806260,4009.013747,4104.477169,4208.094362,4194.383331,4244.083568,4034.721601,3885.323747,3943.409974,3791.829591,3929.176279,4134.185364,3897.095076,3807.881957,3778.772885,3931.141267,4120.050540,3970.165692,4384.823844,4148.261963,4147.113767,3796.894475,3790.358260,4057.669159,
7251.331015,6095.505353,5680.790393,5880.107915,6110.846759,5625.073900,6207.266301,6489.608493,5797.627856,5691.762480,5960.399607,5434.544117,5691.238796,5833.243119,5914.786426,5510.292885,5520.651797,5763.431671,6129.080748,6066.279091,6347.284965,6152.890476,5872.861353,5611.290478,5780.559380,5783.663431,
7347.901084,5953.086766,5536.190395,5745.167757,6119.059983,5790.592075,6117.808942,6430.137342,5780.116761,5578.417342,5858.641508,5415.209479,5394.717476,5752.889828,5695.404833,5414.144123,5641.139739,5858.992951,5982.206937,5877.369484,6203.531605,6094.140390,5884.146966,5709.535272,5559.866672,5781.423939,
7286.338622,6077.438581,5649.290869,5826.111368,5942.103463,5851.504335,6093.912582,6516.225821,5893.609328,5696.138210,5909.667898,5348.059439,5716.040629,6024.423386,5923.172105,5610.623577,5650.581885,5887.435674,6069.159487,5771.925987,6217.677520,6141.779268,6081.020529,5523.053931,5713.428863,6015.300376,
4997.388692,4384.443954,4384.487869,4291.092829,4136.305274,4357.112183,4585.234847,4136.604752,4161.483965,4303.720074,4220.704381,4030.105109,3982.928400,4235.585332,4141.507255,3838.017360,4038.462184,4110.610107,4430.980309,4082.371605,4326.332399,4278.041445,4628.694226,3949.772772,3910.538062,4272.028855,
6234.186960,5106.263221,4768.923012,4712.066420,5071.946436,4834.081759,5009.656238,5421.091710,4876.801766,4706.940342,4942.673642,4426.413744,4617.267730,4905.095474,4890.631927,4469.185872,4765.078545,4876.420619,5218.830696,5032.229762,5283.617284,4943.713449,5095.866788,4640.320805,4738.229140,4738.542397,
9962.064851,8504.070025,8102.971558,8435.600198,8656.372833,8532.103620,8800.107090,8951.332804,8425.015851,8305.695302,8672.119267,8124.569078,8369.975745,8044.802423,8357.880388,8069.886735,8104.089401,8335.624071,8582.131101,8990.126056,9145.417940,8552.276146,8303.246594,8231.289904,8863.169259,8505.417010,
9000.789224,7533.302587,7260.761644,7459.825193,7892.441410,7340.777283,7673.834743,8201.504910,7500.115287,7242.352136,7497.611533,7056.854323,7012.187127,7399.979918,7719.617199,7005.191536,7306.464783,7357.438043,7594.422320,7462.866117,7902.447835,7543.803051,7728.846268,7404.673961,7169.218634,7464.190170,
5159.883285,6059.537644,5304.481053,5349.355702,5358.506007,5530.777345,5346.389020,5175.549267,5257.492781,5473.185480,5414.188830,5423.277054,5143.861966,5300.740262,5415.335191,5194.819260,5219.888816,5442.394116,5472.192199,5049.627531,5196.431168,5240.379621,5382.643168,5147.709567,5283.763085,5144.774050,
6776.556178,7416.732104,6903.210917,6831.365058,6980.487389,7008.048636,6905.232848,6718.370412,6694.091034,6569.051263,6967.294025,6496.340516,6569.464472,6756.703860,6789.333546,6402.554798,6530.637319,6778.680779,6927.906748,6834.138670,6715.575388,6865.262829,6790.485881,6704.070965,6519.938856,6601.922148,
4437.279674,5390.382006,4495.084983,4674.341830,4710.320834,4792.737236,4553.939418,4490.907149,4673.903146,4567.367118,4567.846295,4684.734283,4508.378128,4510.589635,4612.491184,4499.221467,4465.155964,4793.349742,4692.152551,4506.199815,4443.427604,4529.923319,4504.441672,4415.221995,4753.451763,4446.490102,
5661.729056,6639.383802,5444.773387,5619.203463,5799.800438,5866.082369,5695.859809,5477.161177,5505.263467,5564.061584,5943.595603,5629.207280,5453.216761,5701.854577,5503.866865,5582.008491,5409.532076,5807.065790,5936.847363,5580.632435,5561.453526,5784.264367,5521.228403,5540.713898,5698.561255,5419.907820,
4201.205431,5583.928375,4394.883463,4468.360430,4541.456268,4455.048122,4597.684483,4168.885895,4488.635913,4769.152806,4753.386411,4187.210536,4190.757069,4486.543721,4528.464825,4422.972222,4427.582272,4554.336104,5022.658226,4205.949802,4288.756428,4502.893544,4560.488093,4341.146978,4366.817425,4339.208262,
6581.323085,8072.031490,6569.256415,6736.515462,6763.915260,7254.130360,6709.588505,6529.546368,6638.386572,7049.442803,7048.146679,6720.849418,6592.925419,6811.552703,6915.226813,6765.014630,6626.439899,6923.195994,7118.530584,6637.704910,6649.021875,6748.577128,6827.478502,6578.332004,6489.824716,6847.299618,
3621.634287,4243.719486,3624.440289,3568.542794,3812.894802,4058.522401,3558.775206,3258.072892,3503.413474,3737.866407,3669.883948,3745.946800,3581.268807,3597.027757,3503.604294,3620.851925,3452.160741,3730.446844,3754.393119,3483.686896,3534.968345,3499.028066,3405.183512,3668.621395,3582.802565,3439.417123,
3122.409831,4328.055213,3174.436648,3433.513367,3477.981875,2984.020166,3584.639624,3248.946185,3098.412720,3498.509441,3343.514367,3071.805075,2983.439174,3553.358636,3468.913788,3426.928527,3474.224332,3458.170545,3690.384171,3059.025523,3240.531688,3418.576592,3312.652524,3197.793341,3191.232608,3274.326782,
6897.890401,8274.384245,6933.209259,7130.709820,7361.644113,7754.584614,6971.599897,6675.462460,7110.129081,7387.537575,7439.455019,7163.904417,6991.968283,6770.553405,7270.765586,7272.149837,6923.851879,7364.810281,7620.629117,7036.127305,7078.597730,7071.882453,7098.940777,7115.419765,7048.738922,7122.398608,
7597.367363,8946.527534,7410.247653,7643.336293,7806.612967,8092.997878,7686.191832,7506.577185,7631.955455,7985.879407,7832.779569,7767.124094,7266.363148,7821.336457,7912.452959,7707.644875,7515.936587,7800.598844,7949.613502,7230.089340,7410.589483,7604.170567,7829.494728,7578.155902,7416.470119,7296.857057,
5011.455252,6247.933118,5349.432750,5369.378064,5307.468737,5357.505485,5414.857221,5152.285814,5302.973083,5245.333816,5467.043795,5125.184758,4908.514323,5238.648985,5372.021286,5113.914462,5166.440578,5163.375318,5581.571283,5033.713197,5183.636128,5528.584960,5422.523616,5208.078593,5113.007285,5059.554588,
4402.352941,5505.424577,4570.802714,4556.087385,4588.580932,4633.867280,4630.765619,4248.630897,4444.132627,4674.835216,4756.759639,4493.210058,4278.618304,4645.826801,4407.047521,4689.450399,4337.623981,4613.998244,4916.483373,4155.910782,4360.570906,4557.162152,4496.699216,4363.420755,4569.968793,4397.652092,
4235.254220,5135.947487,4444.299617,4360.654541,4626.877747,4891.863427,4562.441289,4157.958528,4553.771373,4540.820839,4620.446391,4293.679438,4530.096819,4269.753284,4430.952287,4397.165071,4430.746384,4585.605532,4679.723366,4285.646812,4349.525810,4382.120473,4464.752351,4390.343975,4474.202552,4377.377685,
5309.166705,6608.089218,5591.883598,5678.747642,5533.877181,5482.021849,5583.322048,5279.276487,5347.614916,5595.122250,5801.218877,5444.072003,5162.928320,5473.717293,5354.774690,5334.803274,5288.654859,5728.438268,5850.654117,5265.533580,5322.232596,5699.572658,5329.363327,5240.450298,5355.890528,5349.551807,
4709.344273,5749.283294,4737.811868,4811.820555,4947.494523,5090.362599,4926.890182,4541.014208,4689.897843,4790.198750,4901.390638,4565.785640,4672.397898,4914.975544,4889.111249,4685.077608,4549.452756,4894.711423,5037.679336,4548.714210,4690.368769,4929.304192,4847.555250,4638.325059,4782.583354,4719.952151,
3778.518746,4762.675771,4078.158262,4095.381045,4088.369898,4153.132275,4170.637106,3648.721582,3740.583211,4041.789261,4029.597894,4027.244116,3694.045902,4116.209331,3809.988761,3809.366678,3829.629845,4169.169439,4101.856264,3697.402776,3832.155698,3923.534230,3822.545019,3646.150162,3774.833259,3746.959944,
4399.093660,5252.145499,4709.984208,4680.427110,4769.626388,4531.042372,4626.243728,4574.458195,4693.638973,4653.538817,4649.689314,4402.836779,4230.457386,4741.855483,4617.696643,4410.182473,4506.807540,4632.555596,4868.297085,4444.422424,4542.482927,4666.506336,4540.596139,4564.435829,4448.960078,4328.944049,
3715.254470,4916.996964,3754.071595,3905.819188,4051.432065,3687.091612,4012.597493,3552.900381,3797.268881,3955.778475,4081.260954,3677.681761,3554.207624,4142.804098,4006.797265,3611.654987,3892.849746,4030.693434,4317.218986,3704.785233,3766.060769,3851.248739,3729.325936,3458.271623,3689.066323,3800.621525,
5024.398372,6130.125199,4854.403051,5109.789791,5032.655098,4849.166732,5140.022330,4941.806621,4857.815317,5202.253685,5224.790762,4852.786915,4652.503725,4987.415822,4946.242515,5014.714851,5050.568004,5163.772842,5678.243371,4748.678544,4856.461898,5041.455039,5051.315501,4898.653184,4888.155516,4793.574603,
4882.855565,6201.438196,5044.403000,5108.906927,5085.851358,4999.305956,5243.649754,4750.976440,5001.034105,4953.046353,5349.228800,4949.847864,4686.967773,5242.237076,5051.031116,5005.089727,4891.815335,5182.536323,5556.030342,4703.256789,4839.901471,5115.311517,5213.550876,4830.362717,4936.324421,4702.247072,
4206.373880,5326.267166,4329.267360,4393.491237,4399.462292,4291.426558,4455.056437,4181.317864,4161.137341,4491.747711,4432.641376,4145.473348,4130.228473,4528.629422,4375.148507,4012.647049,4265.399090,4485.879487,4510.584993,4060.231642,4195.471513,4401.787713,4234.171427,4154.772070,4225.950933,4176.553716,
4248.607230,4990.159141,4101.197536,4402.435209,4328.731852,4174.741715,4274.559184,4339.680184,4293.546037,4431.735154,4246.496087,4136.506741,3817.367732,4459.065585,4408.148614,4133.290093,4054.496064,4222.964519,4336.171934,3939.476341,4046.569731,4294.635607,4200.905990,3980.081396,3968.738622,4140.810457,
6205.031494,7329.738011,6084.641106,6083.635615,6240.153973,6343.256093,6256.301014,6166.597287,6182.530109,5986.726376,6408.128911,5948.305313,6070.326643,6287.762599,6292.278789,6045.784999,6097.709135,6201.941163,6478.949166,5932.150049,6209.432315,6472.343289,6282.479779,6013.801546,6104.965474,6089.532426,
4347.460082,5547.508387,4340.167715,4472.676092,4550.430612,4693.825679,4556.976737,4217.796945,4498.773402,4485.291691,4761.088440,4395.245852,4239.832442,4452.891341,4551.332326,4393.022090,4375.832033,4483.010099,4783.179423,4283.120669,4429.372639,4452.151173,4557.684375,4351.603989,4291.142261,4339.425517,
6882.803434,8139.142375,6858.428108,6967.671748,6869.326166,7026.155358,6854.900794,6739.195193,6825.867071,6939.628695,7090.218507,6983.842876,6812.568721,7104.717219,7041.946244,6744.896452,6790.952797,7046.245284,7233.321230,6587.584710,6763.543904,7020.542495,6912.479123,6723.101621,6849.888194,6800.814855,
9515.831917,10819.056773,9182.167784,9586.546081,9730.822876,9776.941692,9366.858243,9402.730952,9302.608194,9491.650120,9918.553130,9281.032594,9097.717456,8970.900726,9470.634714,9661.629082,9299.170015,9514.785822,10028.284627,9141.478104,9228.990083,9616.197563,9598.463336,9340.815009,9496.290346,9009.071841,
8647.107639,10092.244621,8689.333533,8732.879209,8740.824258,9045.787257,8988.594659,8781.442853,8690.526502,8674.418814,9301.871595,8614.944236,8442.659003,8689.988581,8948.895571,8696.837520,8519.042661,8654.428270,9228.206986,8581.132642,8698.331641,8966.558557,8897.656077,8518.215039,8358.846681,8621.362845,
5982.446100,7084.813239,5886.196266,5982.617984,6067.045111,6533.803760,6183.894255,6123.600241,6090.249327,6258.617000,6296.895775,5789.107487,5882.023577,6045.319004,6237.259026,5786.559072,6041.548853,6066.062640,6298.123623,5871.626366,6050.213043,5959.070796,6183.150197,5837.917552,5778.249858,5923.312807,
7610.919357,9055.409802,7503.410385,7733.861204,7779.552746,8043.364184,7885.661666,7674.742406,7573.407941,7808.962557,8061.463339,7440.994675,7206.623017,7622.683588,8089.544304,7591.370105,7517.747731,7745.374205,8093.065601,7516.558125,7476.612084,7502.999828,7719.411983,7688.411855,7264.602788,7377.438164,
5432.790802,6348.396145,5599.951837,5699.573846,5719.025954,5706.336830,5515.243755,5470.310427,5500.357496,5533.809462,5672.913251,5522.949405,5493.208304,5681.915943,5541.954559,5420.625210,5669.839014,5712.917119,5723.103138,5632.265941,5526.752322,5553.910763,5543.743665,5567.692584,5507.328579,5587.477495,
4282.146160,5488.229740,4265.005179,4370.668928,4449.789753,4583.866721,4336.126422,4096.838898,4271.185550,4617.134711,4543.162991,4338.921194,4112.895161,4346.764625,4382.120772,4049.466346,4150.061035,4497.468499,4610.459064,4220.167066,4134.305329,4256.906131,4146.655067,4087.115697,4282.761317,4212.450917,
4929.302631,5914.213457,4845.791956,5079.321460,4965.644068,4987.982527,5089.369213,4837.707530,4995.791901,5034.107252,5114.853333,4958.792120,4778.586388,5207.159873,4978.389524,4844.154442,4899.143693,4953.050976,5304.275644,4784.123655,4911.234858,5132.114293,4933.333881,4807.183659,4844.524537,4922.704971,
5909.731195,6993.103679,5729.826593,5953.379014,5938.533602,6297.145429,6156.778922,5674.665816,5993.334030,6159.188529,6348.179628,5970.044144,5796.366768,5863.500286,6005.901628,6009.928984,5847.243454,6034.104386,6378.454843,5807.547813,5867.152395,5919.242698,6030.301561,5730.481470,5868.911862,6072.376369,
5384.404067,6721.283472,5201.188020,5558.182207,5635.688853,5371.463482,5610.466001,5251.687312,5452.193779,5637.534940,5715.650714,5360.445890,4984.444781,5399.621360,5514.016429,5575.436765,5577.931028,5576.074564,6103.595986,5174.856646,5345.862616,5478.177550,5415.665976,5171.113520,5578.641985,5249.519541,
5422.244876,6732.208692,5345.873712,5652.516151,5697.745477,5488.112218,5724.780184,5307.418338,5513.727214,5896.934583,5786.082568,5528.571054,5406.079366,5631.230152,5825.030835,5793.379753,5720.702901,5869.058987,6165.492944,5377.668749,5470.519581,5717.884219,5745.901659,5540.616998,5508.393483,5380.191269,
6868.913304,8312.613896,7486.340015,7070.866810,7031.264133,7270.508997,7292.065126,7104.508015,7321.883374,7478.953831,7395.456874,7072.888339,7012.957592,7493.756687,7399.683537,7232.901389,6953.108117,7375.806641,7554.844602,7050.105628,7087.720889,7462.513033,7286.169904,7277.752340,7256.430054,7496.769657,
5928.769437,7072.130696,6006.402365,6107.670745,6046.164461,6102.062286,5962.997691,5948.831192,6074.312212,6060.914944,6062.549201,5795.935086,5904.106994,6005.591717,6053.129433,5708.217950,5844.096119,5969.922346,6455.728913,5843.409298,5865.950960,6141.955939,6197.273000,5855.309670,5804.880650,5800.104625,
7707.017124,9095.158537,7940.169984,7728.499482,8001.458862,8359.006473,8025.628963,7878.239947,7952.588553,8028.524632,8226.369484,7554.671083,7651.285587,7815.813455,8004.345544,7695.214525,7552.847345,7770.751504,8189.471131,7600.704683,7837.191043,7960.440378,7851.755727,7604.048518,7837.893905,7645.506630,
5939.175555,7031.054889,6174.407449,6284.340572,6230.174311,6296.984890,6157.374560,6112.178673,6009.395181,6017.957637,6288.936733,6155.599256,5927.736905,6268.523020,6272.822648,6147.375391,6106.388596,6318.052682,6318.562175,5884.920504,5890.651493,6103.933504,6179.639821,6011.547229,5915.217131,6108.068515,
