1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,MAX-SEC,SEC-TRD,TRD-FRT,Label
4955.304693,5066.864847,4741.074289,4763.631371,4730.006024,4816.019514,5076.588228,4534.327735,4494.259786,4836.444228,5950.674164,4748.027659,4806.145562,4374.628383,4415.489894,4307.351044,4505.443338,4837.518432,5089.013007,4768.171489,5021.397106,4820.854452,4700.49166,4913.75783,4724.891899,4796.95623,861.661157,12.424779,9.723381,1
7034.387791,7541.447259,6826.549921,6851.994732,6880.827845,7164.783636,7216.575088,6773.375726,6885.052284,7029.799397,8437.629689,6970.124172,7023.247409,6516.810281,6825.621088,6740.687531,6824.456221,6896.74174,7476.673147,6635.146959,7002.650776,7211.507111,7052.965968,7335.41303,6872.214516,6802.654801,896.18243,64.774112,141.260117,1
5383.824655,5772.263818,5384.482524,5231.373354,5281.326929,5356.549676,5625.249406,5214.897501,5331.604454,5415.211673,6418.074418,5081.235425,5227.18086,5290.468523,5239.313591,5439.3813,5284.220172,5357.281677,5886.486717,5228.288899,5229.927852,5399.571989,5547.182852,5537.580305,5284.606144,5316.709049,531.587701,114.222899,147.014412,1
9365.081846,10076.1189,9414.032686,9312.937358,9508.799672,9712.380901,9607.317332,9472.725208,9630.651073,9547.382555,10483.65045,9507.894904,9364.497825,9203.846318,9278.452004,9343.976733,9448.392037,9433.355357,9748.872875,9526.435343,9590.037201,9730.906013,9472.828536,9599.78993,9430.681409,9751.241532,407.531547,324.87737,2.368657,1
6881.710536,7047.703643,6698.100063,6572.008779,6826.194865,6772.06144,6888.308763,6735.800587,6669.472395,6697.568589,7751.408417,6721.317963,6625.719492,6531.935468,6692.944105,6588.1697,6567.411356,6635.147118,6945.977816,6695.223075,6602.997904,6782.33107,6913.585736,6834.170134,6613.156054,6658.411876,703.704774,101.725827,32.39208,1
8707.559438,8910.920834,8598.669466,8660.505011,8640.507708,8671.143212,8928.663222,8497.011535,8549.880414,8558.384176,10035.49434,8603.479865,8647.098413,8285.289245,8279.251845,8166.081968,8480.707138,8767.986646,9074.445365,8330.151772,8637.933713,8791.677139,8628.297398,8935.185707,8654.527278,8751.663752,961.048979,139.259658,6.522485,1
5809.883806,6074.208783,5599.973273,5449.863424,5685.68029,5723.841539,6116.225786,5616.29177,5693.232044,5785.5076,6429.501533,5444.042701,5434.659671,5572.855046,5627.668702,5740.665829,5453.431365,5508.974085,6064.085155,5459.259831,5671.231701,5757.151532,5715.07592,5629.183314,5633.158839,5472.386159,313.275747,42.017003,10.123628,1
13785.87689,14415.12628,13342.65876,13774.33308,13812.51973,14295.23835,13983.46677,13671.80701,14283.9897,14240.28285,14677.52598,14033.34261,13942.23548,13557.01204,13553.47405,14014.1096,13540.08186,13784.89662,13857.77928,13763.7787,14300.32462,14494.34504,13934.42291,14125.00507,14244.85167,14053.50097,183.180947,79.218753,114.801665,1
7745.394426,8130.970423,7687.750685,7721.538072,7744.525178,8013.087344,7989.950589,7632.325228,7763.470479,7785.099496,9081.460048,7937.128887,8024.417421,7212.388154,7541.317582,7962.955155,7730.798385,7962.480332,8117.772557,7773.472021,7860.925402,8021.536281,7931.677157,8192.83363,7839.021828,7664.963917,888.626418,61.863207,13.197866,1
12137.0161,12499.60329,11701.52087,11910.91386,11880.86058,12384.93072,12357.50677,11892.83572,12062.27867,12015.53087,13244.03123,11980.16236,11746.66554,11601.91518,11677.47491,11946.22973,11679.74588,11867.57987,12215.92773,11864.00655,12053.75471,12421.12629,12087.75397,12146.35257,12234.90239,11394.8551,744.427943,78.476996,36.19557,1
5788.166438,6381.292829,5789.881708,5842.069427,5886.460422,6062.674936,6016.715565,5764.293284,5813.961146,5906.585505,6886.475825,5922.628956,5896.004099,5850.86804,5721.083936,5700.436589,5950.509287,5900.971517,6244.262719,5743.504441,5769.19827,6114.449623,5835.146917,6036.492287,5976.877857,5770.880587,505.182996,137.03011,129.813096,1
8294.154732,8762.814535,8048.540068,8045.482895,8029.503023,8371.902861,8535.351479,7957.023857,8073.307368,8220.224602,10001.98495,8150.402704,8271.802085,7566.660056,7833.034058,7997.07282,8243.533457,8214.291331,8840.26724,7908.043075,8278.910345,8309.954886,8163.805336,8474.525186,8189.052332,7926.844134,1161.717705,77.452705,227.463056,1
8244.604521,8988.746795,8106.00756,8185.690701,8281.726843,8401.760086,8538.994675,8206.842867,8088.563818,8301.968051,9970.117725,7973.71139,8240.667071,8058.774607,8239.53859,8267.382297,8108.429009,8250.26007,8779.376503,7988.357813,8188.796968,8404.785007,8548.287714,8512.217825,8197.312872,8213.393329,981.37093,209.370292,231.088789,1
7330.147905,7595.973977,7026.286608,6894.563328,6881.535623,7141.778147,7484.801381,6782.64999,6962.097038,7005.417631,8558.556569,6948.404607,7004.164076,6941.439606,6902.503874,6851.446009,6970.011545,6946.721207,7403.702407,6939.493346,7214.723225,7279.790254,7143.025744,7086.757336,6966.065452,7100.082723,962.582592,111.172596,81.098974,1
4034.729401,4352.361415,4063.274502,3927.127194,4043.066108,4285.835763,4265.805142,3864.197903,4049.002951,4011.077643,4902.264974,4175.828359,4360.14608,3854.02666,4040.831587,3980.80622,4088.287168,4020.613071,4383.510427,3863.792091,3948.910506,4519.074045,4139.370171,4405.106358,4084.222376,4053.516883,383.190929,113.967687,21.595931,1
6005.628545,6266.281827,6006.901755,5604.695712,5701.523629,5715.323654,6391.699096,5555.535974,5758.869658,6103.685962,7294.344119,5671.667291,5782.382919,5602.620463,5559.746483,5377.516913,5713.593506,5939.617484,6401.778228,5778.751283,6093.385857,6037.790184,6068.584433,6179.255508,5702.891947,5953.825084,892.565891,10.079132,125.417269,1
10261.52685,10414.43163,10054.0753,10097.39328,10178.11085,10381.38592,10585.22851,10109.66003,10309.82444,10242.34146,11716.95598,10150.72579,10407.77791,9901.785345,10159.12533,9935.334689,10172.89347,10434.9134,10542.59852,10324.60362,10496.43874,10372.49636,10248.80522,10628.99798,10406.74639,9974.574357,1087.957998,43.76947,42.629989,1
11313.83282,12033.18129,11316.33492,11193.89712,11244.3258,11454.35397,11581.05184,11538.55898,11388.36803,11552.63399,12699.66916,11337.52881,11202.77391,11089.75005,11207.11968,11089.43384,11280.55804,11265.28009,11708.07328,11183.55221,11558.1631,11679.13135,11559.31906,11432.04385,11346.31809,11529.30407,666.487871,325.108008,28.941938,1
3306.431869,3789.248044,3652.308302,3687.480094,3821.725919,3926.354333,3598.315011,3665.968189,4027.485551,3836.098128,3678.533151,4193.710429,3599.165419,3216.245651,3308.049251,3443.844399,3637.426103,3734.294607,3813.867271,3561.410274,3696.738777,3521.782178,3518.729778,3738.827517,3558.260854,3668.592881,166.224878,101.131218,90.256205,1
5088.489465,5198.03888,5039.772118,5366.161751,5287.163427,5597.32088,5284.567775,5101.242023,5124.159645,5559.678876,5249.287334,6112.713148,5507.91828,5100.122949,5161.115201,5141.600291,5454.460809,5291.719502,5282.244228,5217.257366,5327.854924,5169.841098,5381.352767,5593.459224,5278.83459,5341.512486,515.392268,3.861656,33.780348,1
3646.25889,3766.208238,3499.907744,3856.773521,3966.990996,4072.391556,3899.924153,3835.799339,3753.703275,3923.883833,3794.227029,4626.968804,3962.507316,3532.518092,3685.275446,3945.906869,3951.447175,3836.522003,3847.363068,3808.126153,3670.049172,3751.714649,3875.299196,3929.529186,3798.575736,3578.299697,554.577248,105.40056,4.48368,1
3667.090358,3755.192073,3583.068428,3703.943259,3802.422947,3918.65208,3743.206274,3548.650422,3565.35412,3653.737985,3636.36016,4451.237483,3828.985046,3544.661857,3397.542548,3644.323824,3601.933121,3800.743903,3611.751343,3751.563397,3580.130458,3702.749962,3520.128742,3726.292511,3751.263092,3725.584993,532.585403,89.667034,26.562099,1
5345.364474,5399.945021,5013.874186,5252.14332,5259.135404,5549.382026,5492.263998,5471.586533,5094.494781,5530.302555,5251.3023,6024.693474,5572.56232,5042.552561,5384.018401,5490.903008,5328.132685,5335.257118,5411.403369,5093.48623,5216.313164,5258.286649,5243.416372,5409.224778,5256.368938,5227.7575,452.131154,23.180294,19.079471,1
3787.713808,3851.37559,3572.356347,4058.700107,3851.811626,4026.655289,3712.815634,3695.766708,3774.049942,3821.530383,3965.822244,4386.571343,3675.113316,3510.629077,3797.837947,3718.542504,3952.416188,3644.300618,3870.730444,3683.913302,3696.07265,3906.314063,3856.759752,3790.512405,3656.564018,3876.254185,327.871236,32.044818,60.833045,1
3426.185888,3480.877249,3224.62894,3599.883848,3614.899227,3707.806562,3384.43346,3326.055605,3439.536008,3418.395867,3383.773148,4062.335407,3245.683986,2992.992244,3200.506479,3301.908746,3502.99531,3473.680372,3431.56703,3255.47418,3357.123742,3375.430827,3383.106098,3424.093088,3190.927448,3576.364564,354.528845,92.907335,15.015379,1
4054.844946,4244.888153,4239.991063,4249.71567,4151.376908,4576.346256,4317.501497,4498.720238,4112.236506,4396.498897,4171.07174,4896.375036,4570.674382,4150.206714,4015.459592,4342.322609,4184.260431,4438.583551,4329.186357,4043.122458,4168.580584,4111.673846,4094.303355,4283.090335,4237.214712,3940.85818,320.02878,5.671874,71.954144,1
5001.063905,5442.512583,5029.850418,5531.511903,5161.923177,5531.255676,5128.004851,5162.319342,5207.690258,5328.777731,5235.476722,6330.377175,5182.073121,4848.15996,4946.259548,5150.542626,5461.157625,5097.101787,5191.378303,4867.433677,5032.757068,5314.883453,5352.729186,5286.697059,5046.757579,5025.867494,798.865272,0.256227,70.098051,1
3739.234251,3928.673981,3665.285725,4168.749632,3958.568744,4268.672346,3755.564622,3800.290209,3889.900384,4033.271721,3821.576433,4825.87398,3595.061921,3530.77674,3800.30218,3593.308374,3994.474233,3823.524425,3949.91034,4133.032814,3860.427455,3944.442138,3970.037901,3748.024818,3923.874223,4333.054029,492.819951,64.381683,99.922714,1
2725.321646,3043.975606,2690.388895,2910.282106,2981.797179,3365.89183,2947.198495,2818.322852,2875.027911,3091.941641,2810.843403,3961.274656,3067.670487,2620.527705,2669.992726,2916.011283,2951.052067,2864.79725,3056.365917,2864.422344,2773.772624,2890.896257,2872.969101,3091.328417,2992.116951,2837.418019,595.382826,273.950189,0.613224,1
2116.201968,1888.245604,1859.151115,1910.679256,2077.140275,2381.934404,2001.69977,1883.508354,1922.918149,2048.802543,1981.125378,2495.388574,1905.432284,1673.190258,1843.916111,1780.967674,2016.60799,2202.985694,1986.854356,2261.612248,2118.42566,1962.697418,1753.197359,1947.720352,2172.856961,2397.115868,98.272706,15.181464,120.322156,1
6623.02079,7109.884521,6669.592721,7180.292064,6964.460745,7254.901324,6667.459174,6896.463328,7132.658592,7021.77469,6842.770221,7471.956915,6739.900252,6488.545229,6549.359713,6664.086902,7042.873283,6879.240872,6889.122775,6779.582873,6843.464539,6855.975788,6759.948924,6942.02829,6788.350935,6980.678007,217.055591,74.60926,47.633472,1
3525.280707,3543.329249,3386.382924,3927.390212,3700.64949,3853.541549,3444.678529,3561.821511,3541.480369,3705.837287,3461.998574,4515.605553,3288.837034,3255.027819,3458.144822,3532.583762,3955.654044,3545.924449,3590.661236,3677.155807,3435.19096,3486.444287,3660.013955,3596.322469,3537.129704,3756.901835,559.951509,28.263832,73.848663,1
2191.980954,2235.121506,2104.293709,2367.004258,2309.532855,2491.848025,2174.577196,2190.945592,2227.283857,2338.904895,2241.202063,2824.429804,2198.171529,1994.626848,2118.872502,2162.401814,2331.217861,2255.40457,2237.377348,2171.199654,2093.764236,2403.079608,2140.044925,2272.038922,2120.004229,2402.475678,332.581779,88.768417,0.60393,1
2810.274334,2960.403149,2771.676288,3289.490222,3139.959451,3186.341188,2902.988043,2879.763173,2993.426581,3050.708638,2839.58375,3750.605912,2801.3887,2661.939608,2811.357307,2929.216346,3222.2149,2931.500874,2993.391901,2779.694752,2820.35671,3059.569839,2953.917697,2932.809955,2797.885121,2883.263591,461.11569,67.275322,35.873712,1
1771.175551,1663.041618,1662.322407,1983.459409,1900.411474,2042.749757,1826.061293,1682.07007,1984.812528,1897.913092,1701.250611,2143.94856,1712.320806,1812.487788,1765.007111,1694.890673,1897.024883,1734.809143,1854.53176,1933.129807,1733.816081,1880.511425,1675.331947,1761.913789,1600.704758,1923.820881,101.198803,57.937229,1.353119,1
5109.806865,5288.375985,5065.47215,5269.799205,5288.518754,5675.335829,5253.766605,5244.755795,5038.565808,5510.733483,5192.236104,6310.839163,5586.818503,4951.341062,4974.497725,5268.147701,5509.847362,5344.682722,5291.778412,5009.486348,5308.67377,5162.621744,5337.066136,5314.103773,5375.460071,4936.048749,635.503334,88.517326,76.08502,1
2987.386586,3363.720932,3157.623018,3189.982676,3151.827395,3594.312315,3329.413991,3101.884421,3091.20182,3285.1454,3223.321545,3956.03328,3472.958517,3106.893614,2907.522471,3246.0475,3360.931766,3352.221321,3288.408146,3082.974974,3051.738091,3066.870175,3285.35409,3357.981575,3245.030132,2917.33398,361.720965,121.353798,109.237585,1
2836.778997,2787.655739,2569.950314,3178.118797,2815.585913,2967.401092,2919.278787,2754.706631,2823.725681,2892.803226,2780.866018,3436.330684,2888.44366,2645.861414,2670.01822,2557.972804,3135.586688,2797.879431,2821.173397,2680.079008,2840.291562,2900.574497,2854.23593,2926.198721,2793.11332,2705.050458,258.211887,42.532109,168.185596,1
2945.420046,3050.497691,2756.381879,3041.755142,3040.73276,3369.896873,3032.166304,2839.506271,2930.597715,3087.331122,3048.469213,3847.800087,3095.15698,2840.79226,2824.267141,2938.175185,3027.083511,3085.226217,3104.926042,2761.838676,2807.982365,2866.626814,2946.355207,3215.106717,3169.322386,2677.77361,477.903214,154.790156,45.784331,1
4519.145497,4717.617759,4465.94077,4693.891719,4610.442775,4957.725612,4861.829855,4744.053525,4414.291161,4803.539098,4657.485641,5416.325624,4807.684195,4348.04257,4436.4492,5074.441742,4777.550398,4652.081545,4779.53669,4385.353554,4638.63524,4470.885757,4711.782538,4685.88843,4617.913084,4474.032405,341.883882,116.71613,95.895757,1
1802.508053,1628.327701,1566.109074,1672.393941,1903.877878,1795.546464,1730.025184,1544.715449,1614.775907,1663.805184,1722.617013,2189.366482,1545.946485,1447.236814,1529.031911,1362.150835,1891.451041,1813.820773,1709.138403,1898.55026,1842.761509,1749.477463,1522.577921,1710.490207,1719.410608,1772.602708,285.488604,5.327618,7.099219,1
5673.57858,5835.093055,5599.261828,5965.983554,5855.348656,6091.78557,5847.327981,5756.190073,5672.054931,5942.354488,5905.636507,6924.936826,6147.273398,5313.557517,5666.581716,5938.718745,5987.684885,5900.115146,5754.581366,5625.2452,5670.265843,5819.965713,5938.133549,5939.777199,5873.132141,5800.199294,777.663428,55.487828,104.100685,1
5291.696008,5697.247996,5184.075275,5659.254961,5465.782306,6038.915907,5516.642043,5320.873822,5437.566374,5832.553194,5475.202266,6747.723635,5678.083076,5133.858629,5252.524645,5413.677116,5669.738653,5462.433651,5688.797878,5464.756474,5312.857342,5323.605343,5679.135424,5516.877928,5492.285607,5233.469156,708.807728,206.362713,135.305198,1
8033.423055,8654.420397,7970.687567,8376.336387,8137.877316,8680.56689,8120.719635,8092.321163,8121.085098,8367.145744,8440.392677,9449.381893,8318.995661,7814.506114,8182.285922,8543.995631,8687.664314,8469.60895,8306.225485,8100.042516,8044.923194,8471.470684,8414.88244,8253.790244,8514.503862,8260.3323,761.717579,7.097424,26.146493,1
6321.275549,6803.185929,6365.365418,6615.837204,6685.292942,7210.551776,6643.436922,6580.526645,6543.530823,7001.737636,6538.007611,7942.22212,6887.214964,6359.995059,6501.786416,6700.590105,6823.083506,6759.387492,6752.175571,6339.562767,6449.813049,6546.629989,6687.92215,6757.444974,6681.180646,6659.310727,731.670344,208.81414,114.522672,1
4723.31451,4941.483655,4908.292892,5046.367611,4937.556377,5292.799004,4836.940006,4790.025387,4890.839201,5174.117529,4943.232978,5967.806149,5306.982161,4720.882033,4728.454349,4792.925371,5087.362751,5108.808075,4930.193025,4971.698542,4934.511354,4866.172833,5022.994014,5105.539141,4886.5441,5169.955248,660.823988,14.183157,118.681475,1
3220.237681,3848.600398,3461.440974,3560.115237,3772.204524,3931.991432,3712.055264,3578.961507,3461.771807,3893.142627,3547.640467,4371.388457,3894.325366,3393.097063,3487.846724,3893.22769,3484.525341,3675.705322,3751.176676,3257.144509,3429.327983,3411.128101,3514.689254,3658.594494,3522.974552,3434.195804,439.397025,37.666066,1.097676,1
1628.592941,1516.837273,1518.852528,1676.86096,1640.942526,1542.61611,1765.775291,1556.4733,1712.42349,1724.811991,1556.12071,1646.811211,1331.288698,1607.160218,1579.267491,1713.442867,1681.007249,1462.437869,1611.899448,1686.982679,1614.736933,1707.200263,1722.860369,1465.91608,1447.955775,1406.364628,40.9633,1.951622,9.417502,1
4357.955341,4628.155267,4431.691526,4721.163024,4569.167062,4903.723658,4569.234103,4414.408074,4539.461063,4788.567902,4646.008861,5697.789851,4809.413303,4436.611406,4410.551498,4496.681725,4864.614651,4606.188835,4637.832073,4424.091198,4364.710054,4477.243655,4784.795132,4625.352878,4509.664391,4365.489028,794.066193,39.109007,55.201348,1
2220.138723,2190.780278,1977.996331,2371.942339,2188.498383,2393.401382,2056.086956,2087.600015,2161.425732,2212.609201,2057.549327,2867.751954,2093.889202,2002.225606,2043.723954,1987.096311,2232.375384,2179.536099,2023.255818,2097.613714,2019.532318,2200.961746,2161.75198,2118.883815,2072.064138,2316.934787,474.350572,21.459043,55.007552,1
2521.83394,2550.855127,2338.231313,2740.280261,2741.531982,2819.258173,2479.216471,2430.643196,2526.653416,2695.083695,2518.454611,3293.869661,2463.554588,2340.396141,2340.219004,2503.708244,2696.151205,2632.74303,2557.740295,2574.877683,2396.042604,2632.059427,2490.553555,2623.171569,2481.695257,2663.584411,474.611488,77.726191,1.251721,1
4857.302628,5065.644394,4887.040859,5056.035241,5019.597782,5250.969634,5082.871769,5028.664549,4901.1973,5258.05472,5015.76164,5834.090876,5168.506606,4802.77217,4821.937954,5023.865367,5133.532111,4923.527652,5058.795741,4616.110896,4901.143732,4959.2061,4972.879778,5142.65435,4959.031438,4876.765186,576.036156,7.085086,82.463028,1
3030.415589,3201.436107,3036.962368,3234.175767,3256.14478,3381.886129,3314.138442,3251.040856,3015.750502,3283.304122,3089.557101,3839.879645,3198.550025,3010.747429,3019.231205,3341.26079,3224.06179,3298.475103,3183.351066,2871.513128,3089.932418,3036.463631,3077.098928,3058.055602,3185.26777,2921.897343,457.993516,40.625339,27.122348,1
3184.883099,3549.324783,3203.772675,3451.220421,3556.83558,3845.895804,3359.041829,3216.860438,3380.218744,3574.833815,3372.467384,4404.380064,3754.198005,3368.609339,3264.971696,3460.394525,3443.015193,3512.932858,3385.194208,3243.641758,3457.210795,3354.645259,3367.435634,3568.331395,3468.865571,3429.43836,558.48426,91.697799,179.36419,1
3709.807935,3806.590882,3677.222808,3751.874029,3795.305978,4151.591397,3828.650161,3716.09033,3656.209311,3884.231009,3698.211678,4541.825608,4086.92501,3522.26386,3582.122992,3738.526144,3717.033049,3894.802184,3866.226596,3800.070224,3715.098762,3695.617534,3690.141982,3957.233924,3932.57085,3650.693508,390.234211,64.666387,129.691086,1
1984.319075,2003.635401,1850.819968,2053.84713,2042.56351,2285.692443,1971.48997,1962.733975,1933.607228,2021.504424,2028.267379,2514.548838,1941.976865,1849.533537,1881.743563,1764.895273,2164.961385,1998.681906,2124.91651,2014.100409,1967.482791,2101.679558,1826.959682,2050.496463,2052.237057,2092.605242,228.856395,120.731058,40.044875,1
4422.504684,4746.454007,4591.312642,4811.560055,4738.016606,5107.392483,4903.754775,4807.294313,4794.286956,4814.491704,4785.816557,5623.011803,4946.308692,4685.226684,4507.791295,4768.785699,4811.279148,4781.40517,4741.929253,4594.927222,4553.600466,4642.808144,4637.685975,4818.965584,4649.371155,4548.098435,515.61932,161.083791,42.553917,1
5112.139228,5320.004364,5308.47973,5795.136673,5488.557736,5565.684566,5018.753427,5373.903395,5357.273231,5336.854129,5038.881247,5915.064288,5182.486807,4980.576446,5319.398635,4865.335887,5352.41719,5334.772089,5440.679659,5570.163711,5429.301149,5042.819054,5353.674034,5106.890839,5276.263701,5543.328836,119.927615,224.972962,4.479145,1
5883.407947,5942.767274,5813.112045,6189.782971,5980.795857,6319.126446,6098.332645,5999.179839,5662.892,6106.695436,5947.208028,7119.507484,6157.346137,5647.587537,5852.744036,6099.804385,6194.225406,6026.224124,5951.826747,5676.823407,5822.415735,5803.614442,6096.872969,5907.155175,6108.254786,5713.651647,800.381038,124.90104,4.442435,1
5497.825303,5851.049725,5532.313992,5808.909344,5827.521438,6318.868729,5909.027055,5736.306363,5744.64315,5949.883593,5916.973483,6866.919463,6124.710026,5435.847894,5479.203635,5895.983208,5924.926642,5730.981155,5812.944353,5461.37433,5537.194055,5696.076632,5831.045566,5851.058628,5944.815748,5338.085649,548.050734,194.158703,174.826433,1
3861.11578,4199.393674,4110.224125,4005.496342,4084.598454,4360.019209,4174.651623,4175.930109,4052.074092,4343.703296,4078.924005,4689.429171,4200.819061,4016.16539,3987.281136,3927.522366,4134.709495,4246.961058,4102.291638,3938.686475,4146.886203,3950.076661,3993.207022,4043.359473,3872.145348,3745.44312,329.409962,16.315913,96.742238,1
5195.39295,5380.750727,5255.77668,5514.7216,5419.01044,5920.737399,5700.786315,5574.572662,5160.375022,5687.768848,5483.469652,6652.043691,5776.256317,5110.268819,5216.386264,5717.444471,5447.364698,5594.75529,5476.015459,5048.450089,5216.063554,5331.366562,5420.65143,5494.393992,5481.313924,5285.915965,731.306292,144.481082,58.811846,1
4904.224044,5207.483179,4864.865389,5144.146745,5200.546633,5698.769453,5190.300133,5058.790468,5005.082927,5286.172461,5234.779351,6312.744146,5438.883104,4743.88056,4854.411669,5051.763356,5232.385463,5213.897374,5164.596235,4983.399779,4989.033199,4872.91435,5105.09019,5062.04846,5259.432198,5068.277566,613.974693,259.886349,152.710643,1
5759.65667,6002.37381,5576.271505,6018.886568,5974.80425,6238.669739,6282.716082,5841.698587,5694.003175,6043.204457,5936.905914,7105.199261,6365.102539,5514.735445,5607.286221,6095.982992,6256.056875,6021.404144,6089.770113,5495.474399,5771.145054,5797.991273,5944.246263,6188.15728,6109.893906,5639.476172,740.096722,82.386457,26.659207,1
1576.20149,1583.321544,1525.358314,1863.12502,1679.081087,1726.928282,1656.311987,1474.053227,1668.936856,1694.486732,1537.248779,2095.832504,1496.054362,1443.136569,1536.565534,1534.856527,1851.003334,1537.327816,1652.004636,1675.541544,1618.470073,1748.913196,1480.729442,1543.342161,1502.720465,1628.596731,232.707484,12.121686,102.090138,1
3481.711745,3550.838079,3316.806238,3528.336619,3510.656158,3845.634071,3804.986672,3546.902739,3285.947201,3635.419918,3546.717062,4382.740704,3958.756241,3404.439073,3213.244556,3460.381126,3462.581856,3621.94361,3608.998307,3424.186855,3558.999474,3463.873524,3391.835547,3625.781619,3730.615611,3420.644272,423.984463,113.12217,40.647399,1
6973.114023,7323.219727,7027.566221,7199.518444,7125.336183,7680.929122,6972.220273,7065.904768,7072.740062,7461.597183,7191.830895,8418.09476,7465.82501,6802.478378,7095.295702,7257.395426,7421.909259,7240.905008,7138.974284,7022.741313,7116.720328,7183.709152,7209.824103,7410.21484,7187.315504,7163.158219,737.165638,215.104112,4.227827,1
4928.015101,5142.266171,4960.317497,5454.932693,5072.848306,5527.951839,5228.475365,5153.258211,5073.169982,5330.028468,5034.345049,6389.105211,5332.858802,4804.476026,4909.873964,5042.395659,5559.635777,5209.851839,5117.715913,4848.954407,5004.774218,5046.434199,5356.9188,5303.523088,5150.013214,4896.096107,829.469434,31.683938,73.019146,1
3587.524862,3682.922454,3728.146904,3799.654808,3598.741839,3961.160635,3701.128079,3581.301929,3648.677312,3789.864395,3713.629014,3783.159383,4418.673907,3432.909578,3641.987697,3760.888587,3644.706654,3802.201249,3614.394349,3507.672768,3612.235953,3647.792305,3410.506929,3812.065989,3919.299378,3535.583146,457.513272,41.861257,107.233389,1
3273.77489,3450.464961,3215.436406,3255.526159,3422.977988,3551.080877,3347.461045,3132.788035,3410.099058,3454.523549,3420.88994,3738.67513,4128.458306,3302.462881,3206.302581,3188.901424,3436.060656,3397.261032,3547.727479,3398.064522,3398.869156,3402.150138,3347.773184,3678.386501,3488.973293,3331.728439,389.783176,60.288629,127.305624,1
3368.686337,3504.800751,3626.286421,3742.75772,3532.480745,3761.741946,3470.247922,3264.892343,3374.86202,3554.917902,3585.076505,3522.506239,4338.968217,3404.69121,3495.621678,3463.187937,3557.949457,3612.156823,3583.675779,3421.158659,3490.884305,3560.160791,3384.524646,3733.38556,3608.954145,3314.017501,577.226271,18.984226,9.37216,1
2607.626447,2875.591568,2845.722015,2919.201603,2868.552322,3084.108339,2812.802364,2619.996,2844.430025,2976.110242,2817.590613,2963.792893,3547.921071,2740.899944,2712.503791,2672.628775,2840.55439,2860.055121,2970.385756,2710.938463,2733.845983,2853.196009,2737.993366,2999.695793,2874.85637,2747.512094,463.812732,84.412546,23.585551,1
2768.793554,2960.680629,3190.593633,2949.386861,2891.28063,3197.272097,2883.215961,2958.794003,2963.125432,3216.270969,2943.127213,3124.598496,3732.4904,2825.581463,3120.375705,3061.024067,2982.538297,3052.112789,2982.525822,2839.630993,2803.819433,2880.529065,2726.192342,3105.268328,2981.836873,2767.012721,516.219431,18.998872,6.678464,1
3458.998513,3669.22297,3672.274355,3629.98632,3689.432452,3996.417269,3679.951082,3467.875122,3521.870036,3830.600566,3713.145724,3803.472437,4500.854937,3599.801817,3551.207045,3589.783149,3597.721811,3784.121628,3708.862824,3534.526107,3713.50265,3775.155893,3480.848577,3836.329365,3797.408517,3485.731048,504.437668,160.087904,5.728799,1
3524.754534,3752.513409,3766.866129,3800.793845,3583.342969,3982.544962,3608.763957,3604.454884,3620.327336,3762.921504,3602.173487,3916.296171,4412.138769,3442.70694,3458.323131,3498.222361,3657.138559,3896.969398,3749.835623,3469.013441,3615.394672,3633.116809,3507.226012,3910.053274,3766.174603,3416.868009,429.593807,66.248791,6.242897,1
3118.858974,3304.727275,3465.021811,3314.583487,3197.581061,3615.859183,3317.632561,3359.013964,3210.63983,3381.634582,3256.977683,3275.60243,3998.922101,3278.691323,3496.21367,3419.371366,3352.655594,3406.429656,3227.701822,3120.720807,3155.330612,3235.489464,3032.437975,3349.702379,3408.184585,3266.302784,383.062918,119.645513,31.191859,1
3473.082309,3664.389273,3821.939412,3712.866041,3723.286947,4164.192402,3543.556902,3395.473748,3617.889285,3785.478636,3680.64123,3838.193426,4786.701655,3449.06907,3680.788568,3620.049759,3627.300048,3962.242158,3612.360278,3729.388306,3819.488758,3703.776407,3312.493135,3904.434563,3908.307813,3408.802678,622.509253,201.950244,53.934345,1
3704.174063,3947.808235,4049.227524,4093.563577,3966.176637,4530.087438,3857.6188,3714.474837,3915.728183,4071.035235,3886.354898,4295.36449,4958.702309,3827.906975,3870.332235,3713.527914,4004.854683,4108.262844,3970.121051,3941.773672,3877.567571,3889.526649,3853.673838,4407.980437,4417.075655,3876.484876,428.614871,113.011783,9.095218,1
2480.413031,2713.202043,2706.414292,2745.017596,2678.222575,2949.01437,2703.555948,2539.284343,2582.226302,2869.801481,2625.961742,2886.899563,3541.390159,2592.106692,2672.689564,2717.315615,2777.912453,2814.715875,2780.478569,2643.828694,2602.327514,2625.016354,2458.099765,2971.392808,2833.752312,2516.906142,569.997351,22.378438,62.114807,1
3414.756523,3755.784024,3815.082812,3889.531873,3665.231411,3990.946497,3721.531966,3502.613246,3644.913558,3836.361935,3853.472946,3893.026657,4588.85429,3562.187296,3558.162355,3732.885285,3626.894621,3876.549539,3778.802915,3593.803165,3835.901552,3892.178643,3600.278024,4057.06869,3864.888543,3538.090767,531.7856,66.122193,97.91984,1
