1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,MAX-SEC,SEC-TRD,TRD-FRT,Label2,Label1,rejection_pre,recognition
8280.098404,6956.410497,6451.113729,6724.018470999999,7061.916373,6870.094209999999,6988.724052,7457.301276,6783.192483,6800.875661,6952.149437,6499.422291,6817.420092,6528.571061,6710.486414999999,6525.148411,6687.753443,6871.887487999999,6975.9033,6790.244490000001,7405.023559,7099.723684999999,6829.915375,6730.156139,6821.531017,7026.397757,822.797128,52.277716999999996,305.29987400000005,1,1.0,1,1
7161.045115000001,5912.870372,5550.807345,5604.813092,5950.305093,5841.286995,6033.648072,6330.506123,5682.878839,5688.80651,5715.384904,5441.903651,5528.226035000001,5687.250135,5696.5383329999995,5348.120008,5432.351235,5699.473592,5781.7448890000005,5884.37015,6263.065676,5860.8904600000005,5674.358131,5618.662786999999,5709.8845759999995,5767.239022,830.538992,67.44044699999999,229.417604,1,1.0,1,1
6914.57515,6110.131816,5577.6793450000005,5738.210433,6091.852398,6035.170685,6303.0695909999995,6316.725587,5954.343496,5944.8652759999995,5874.548291,5649.2049210000005,5630.207697999999,5729.507631,6008.046193,5488.470901,5739.8375399999995,5843.962534,6144.102109,5810.162507,5955.740070000001,5879.5317939999995,6007.201107,5717.20545,5898.481825,5878.755731,597.849563,13.655996,158.96748200000002,1,1.0,1,1
8795.846698000001,7424.276834,7249.845216,7423.414070999999,8039.100473,7679.565914,7808.5646879999995,8078.322690000001,7620.865304000001,7489.827086,7576.32607,7243.377351,7633.010406,7313.933617000001,7569.755992,6745.089031,7178.101831,7519.289545999999,7507.874065999999,8286.153577,8372.706124,7547.907515999999,7164.29613,7420.093751,7650.182068000001,7551.239720999999,423.140574,86.552547,207.83088700000002,1,1.0,1,1
5658.743574,4727.62183,4592.908753,4612.995801,4825.623165999999,4611.28581,4936.968851,4874.007987,4624.708351,4690.961114,4827.245667,4488.9949560000005,4799.145235,4645.827757999999,4757.945718,4112.051501,4498.827248,4645.2787960000005,4736.902727000001,4991.9603369999995,5128.533775,4878.365811,4582.200934,4480.657109000001,4789.652653,4771.159240999999,530.209799,136.57343799999998,54.991486,1,1.0,1,1
5620.117085,4759.754243,4522.252041,4586.783093999999,4892.0779840000005,4559.671482,4690.219563000001,5115.899622,4560.556683,4520.529889,4634.399947999999,4336.298464,4453.631926,4678.102827000001,4689.440775,4284.264568,4486.076239999999,4596.394971,4700.005647999999,4579.996617,4856.831057,4715.237416,4717.488838,4310.786337,4403.045765999999,4744.274654999999,504.217463,223.82163799999998,35.246927,1,1.0,1,1
4444.476581,3843.9699259999998,3679.69665,3731.4508960000003,3652.9824840000006,3529.927086,4035.5841020000003,4012.363301,3743.122217,3808.616813,3830.6568490000004,3616.9826780000003,3450.9919270000005,3605.448961,3723.9031950000003,3805.7731009999998,3713.49381,3743.374642,4064.5528719999998,3586.017932,3918.2848259999996,3845.261521,3916.8306770000004,3856.9778899999997,3810.1368420000003,3706.269157,379.923709,28.968770000000003,23.220801,1,1.0,1,1
5822.396898,5025.677606,4995.27555,5035.595087,4874.845856,5142.280333,5106.982393,5297.634397,4937.796736,4845.491953,4925.171399,4784.9865740000005,4962.068951,4850.62632,4921.370515,4615.975415,4771.284958,4861.334314,5154.72357,4876.1002100000005,5354.054889999999,5200.966141,4923.481458,4773.573506000001,4851.915854999999,5185.730904999999,468.342008,56.42049300000001,96.668256,1,1.0,1,1
11136.11221,9426.195757,9125.910218,9251.489919,9662.557238,9275.443211,9560.077336,10131.45982,9448.360554,9259.97254,9313.570246,9003.851597,9221.361816,9139.225261,9343.886643,8707.606731,9061.887279999999,9183.973820000001,9620.245754000001,9409.590772,9839.54555,9552.241104,9286.726822,9298.287627,9484.936985,9297.554873000001,1004.652386,291.914273,176.988312,1,1.0,1,1
5446.182319,5019.893231,4650.91049,4742.500263,4774.756759000001,4597.908636,5123.239435,5035.486405,4760.016536,4835.512525,4634.709334,4569.054478,4624.9393469999995,4947.947955,4755.684306,4416.464083,4563.767989,4672.4612130000005,4838.256216,4427.737692000001,4946.423459000001,4837.272900999999,4683.290131000001,4487.736331,4497.783165999999,5073.614533,322.942884,49.624902,38.128128000000004,1,1.0,1,1
