1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,MAX-SEC,SEC-TRD,TRD-FRT,Label2,Label1,rejection_pre,recognition
9413.262279,8069.314127,7384.916429999999,7838.496898,8230.672519,7801.509329,8067.9430170000005,8698.54286,7708.919806999999,7741.933802,7914.375282999999,7378.950068000001,7563.048983,7414.166926999999,7770.912429000001,7652.402945999999,7857.216606999999,7649.972398999999,7954.501351000001,8003.850348999999,8228.637449,8092.246888,7971.636479000001,7668.406648,7868.86035,8025.277454000001,714.719419,467.870341,2.03507,1,1.0,1,1
7095.245459999999,5595.910849,5119.116199,5362.627829999999,5819.382011,5468.561399,5528.515673,6197.359590999999,5288.518834,5245.731868,5168.746258,5041.356373,5178.053674,5351.713221,5394.383627,4968.7999469999995,5118.653074,5421.686172,5439.645693,5712.608159,5970.903469,5669.633879999999,5425.966506000001,5236.220928,5371.647661,5705.072177,897.885869,226.45612200000002,151.521458,1,1.0,1,1
7860.900715000001,7225.529017,6495.6830820000005,6737.094303,7079.742964,6950.944609,6977.960509999999,7216.54845,6820.387271,6682.308709,6938.534053,6800.898129000001,6418.863662,6539.168944,6707.578749,6772.136959,6603.911085,6782.368503,7052.063467,6570.416904,6642.128342,6800.998879000001,6902.254099,6513.45567,6522.61912,6597.3727340000005,635.371698,8.980567,136.805486,1,1.0,1,1
9790.539348,8452.829428000001,8180.129155,8401.589162999999,8896.559001000001,8374.674099,8737.6983,9126.725773999999,8416.246613,8158.584814,8466.539459,8131.3576459999995,8125.036284999999,8143.809990000001,8518.152476000001,8143.748019,7980.568703,8380.629141,8364.501019,8963.935465,9029.227698,8516.017293,8318.124542,8153.833841,8695.205576,8412.275353,663.813574,97.498076,65.292233,1,1.0,1,1
5774.312442,4775.979545,4465.5730969999995,4657.515928,5011.631983,4549.204159000001,4739.542025,5102.272063,4530.802297,4605.946557,4544.976583,4314.8711539999995,4697.379533,4766.628379,4770.8306,4479.521541,4358.804225,4457.991723,4719.892591,5054.002112,5119.053484,4832.833282,4686.758153,4365.081984,4787.281515,4851.04379,655.258958,16.781420999999998,48.269951,1,1.0,1,1
5994.181499,5147.238888,4856.019804,4919.335047,5285.786618,4626.854134,5052.840456,5350.54355,4694.264657,4795.658519,4769.218377,4605.981937,4566.6176159999995,4742.936282,4892.870014,4544.3593630000005,4623.341274,4855.185564,5004.113684,5022.656983,5133.949596,4995.389463,5180.61064,4519.300158,4646.512341,4950.44235,643.637949,64.75693199999999,105.175978,1,1.0,1,1
4219.344974000001,3535.095259,3316.493273,3334.735067,3314.550192,3019.737289,3581.791687,3674.6805329999997,3242.085062,3330.24686,3493.089981,3050.9780579999997,2971.207679,3140.207036,3074.2847890000003,3173.4029530000003,3229.7877989999997,3196.663116,3581.3194869999998,3135.025863,3557.692159,3469.839508,3491.7527990000003,3231.6942670000003,3123.269264,3413.657572,544.664441,92.888846,0.4722,1,1.0,1,1
6269.873826,5307.300173,5044.117852,5311.377299,5206.782407,5041.677522,5393.532564,5534.698801,5086.764367,5055.607879,5230.552025,4761.028541,4764.087042,4929.653724,4998.25263,4697.153619,5103.4500960000005,5003.906309,5318.897011999999,4939.870147,5544.411172,5460.380144,5341.272207999999,5015.699269,4836.100568,5388.467084000001,725.462654,9.712371000000001,74.318657,1,1.0,1,1
11708.963670000001,10090.19198,9411.018771,9531.906326999999,10456.875970000001,9667.263434999999,9957.037729000001,10709.0393,10036.451570000001,9750.411646999999,9967.140846,9503.854264,9446.236207,9378.749920999999,10013.10777,9684.868961,9612.395083,9572.336959,10188.13625,9837.395084,10306.85638,10159.09751,10188.99605,9773.196087,9832.289817,9985.98603,999.92437,252.16332799999998,150.01959,1,1.0,1,1
5369.566051,4765.528653,4435.820617,4735.491201,4528.369739,4360.973565,4837.550862,4944.552892000001,4607.8463280000005,4794.517575,4565.191973,4184.4715479999995,4143.556439,4736.259581,4522.7741240000005,4479.486419,4644.868644,4394.132834,4845.888782999999,4246.186021,4532.307489,4769.7946170000005,4850.267465,4362.845711999999,4381.795674,4712.809552000001,425.013159,94.285427,4.378682,1,1.0,1,1
7571.773541,6293.654179,5914.885133,6203.4171590000005,6631.946782,6131.004136,6467.20132,6755.905398999999,6065.4333719999995,5936.04163,6077.854447,5664.008028,6003.126948,6169.143192,6291.30729,6006.185614999999,5837.845536,6128.73336,6357.163899,6648.119368,6719.014376,6533.555101,6281.615681,5960.531729,6207.886740999999,6342.515924,815.868142,36.891023,70.89500799999999,1,1.0,1,1
6531.132712,5510.153338,5079.39858,5273.264264,5571.9672009999995,5119.120315,5373.641812,5668.950922,5294.089220000001,5312.525558,5329.309190999999,4942.652258,5055.0877869999995,5296.079194,5102.246832,5069.4622659999995,5045.50771,5247.270729999999,5434.892286,5381.988018999999,5832.156054,5566.6076840000005,5467.8364,5035.330699,5191.320325,5490.064809,698.976658,163.20513200000002,96.983721,1,1.0,1,1
7679.599676999999,6403.2846979999995,6202.283437,6322.9920649999995,6796.540567,6166.008759,6539.919506,6960.17765,6294.828389,6210.250332,6353.534071,6021.741345,6291.589761,6238.03568,6210.659718,5999.050771,6009.161196999999,6097.384387,6480.398227000001,6729.330614,6911.810981999999,6684.785472,6587.51507,6217.259726,6393.781736999999,6385.225162,719.422027,48.366668,115.27041499999999,1,1.0,1,1
6347.415789,5178.970351,4715.273222,4960.323125,5458.361684,4862.380864,5387.210102,5673.411847,5099.34409,4982.815766,5024.552982,4610.162501,4578.514102,4913.043333,5189.057188000001,4673.511197,4869.527282,4990.761036999999,5271.175294,5117.740604,5656.030347999999,5214.227398,5449.363521,4667.068094,4941.991883,5173.326155,674.0039419999999,17.381498999999998,197.66866399999998,1,1.0,1,1
7561.818136,6858.467095999999,6122.493670000001,6326.931673,6814.028517,6235.664585,6557.605637,6908.574521,6440.146004,6362.501947,6541.312374,6309.450528,6114.048256,6320.584712,6515.487301,6280.981379,6268.841112,6386.5084799999995,6701.462398,6485.306896,6622.075727,6477.86847,6626.6149909999995,6067.094841,6321.115536,6524.179053,653.2436150000001,50.107425,44.438579,1,1.0,1,1
